6.0  0.13  -2.8236292105446585 0.0659362162587556
6.0  0.13999999999999999  -2.7529699614926963 0.07101010933379129
6.0  0.15  -2.663426563656066 0.07608400240882689
6.0  0.16  -2.5530790808356123 0.08115789548386246
6.0  0.16999999999999998  -2.419858776291427 0.08623178855889807
6.0  0.18  -2.2615244238069856 0.09130568163393354
6.0  0.19  -2.075636986913273 0.09637957470896917
6.0  0.19999999999999998  -1.8595321291629254 0.10145346778400474
6.1  0.0  -2.7397074404416824 2.7755575615628914e-17
6.1  0.01  -2.7543906948326136 0.005171467941863281
6.1  0.019999999999999997  -2.7819527911839144 0.010294148450312651
6.1  0.03  -2.816286234398776 0.015465616392175717
6.1  0.04  -2.853151681643239 0.02063708433403897
6.1  0.049999999999999996  -2.8894303573101237 0.02578415855919531
6.1  0.060000000000000005  -2.9234368173620178 0.030931232784351545
6.1  0.07  -2.953077809798285 0.03610270072621475
6.1  0.08  -2.976606281931467 0.0412741686680779
6.1  0.09000000000000001  -2.9923358698835756 0.04639684917652727
6.1  0.1  -2.9990605456139887 0.0515683171183905
6.1  0.11  -2.995092571974033 0.056739785060253733
6.1  0.12000000000000001  -2.979132493236013 0.06186246556870307
6.1  0.13  -2.9493327709743076 0.06703393351056627
6.1  0.13999999999999999  -2.904163628763924 0.07220540145242949
6.1  0.15  -2.8427510683635857 0.07735247567758577
6.1  0.16  -2.761622522650426 0.08249954990274203
6.1  0.16999999999999998  -2.659820187341552 0.08767101784460524
6.1  0.18  -2.5350702924781663 0.09284248578646845
6.1  0.19  -2.3866235990350635 0.0979651662949178
6.1  0.19999999999999998  -2.209177150167979 0.10313663423678096
6.199999999999999  0.0  -2.6514656324566115 2.7755575615628914e-17
6.199999999999999  0.01  -2.6678625341309363 0.005244649091983897
6.199999999999999  0.019999999999999997  -2.700959947388422 0.01048929818396787
6.199999999999999  0.03  -2.742209876153562 0.015733947275951732
6.199999999999999  0.04  -2.7879219211326225 0.020954202651228646
6.199999999999999  0.049999999999999996  -2.835454673582043 0.026223245459919435
6.199999999999999  0.060000000000000005  -2.8815946418642104 0.0314435008351965
6.199999999999999  0.07  -2.9251783342297024 0.03668814992718039
6.199999999999999  0.08  -2.9638363038403703 0.04193279901916426
6.199999999999999  0.09000000000000001  -2.996455203164494 0.04717744811114822
6.199999999999999  0.1  -3.021246615103588 0.05242209720313202
6.199999999999999  0.11  -3.036840271114035 0.05764235257840905
6.199999999999999  0.12000000000000001  -3.041871847811568 0.06291139538709985
6.199999999999999  0.13  -3.034767613826477 0.06813165076237687
6.199999999999999  0.13999999999999999  -3.01369567954658 0.07337629985436075
6.199999999999999  0.15  -2.977886511316555 0.07862094894634467
6.199999999999999  0.16  -2.924332782206946 0.08386559803832855
